"size_bits","prime"
"28","134363759"
"28","134363771"
"28","134363791"
"28","134363881"
"28","134363899"
"28","134363917"
"28","134363939"
"28","134363947"
"28","134363959"
"28","134363963"
"28","134363981"
"28","134363987"
"28","134363993"
"28","134364001"
"28","134364017"
"28","134364049"
"28","134364059"
"28","134364077"
"28","134364089"
"28","134364103"
"28","134364149"
"28","134364161"
"28","134364173"
"28","134364193"
"28","134364247"
"28","134364281"
"28","134364283"
"28","134364289"
"28","134364319"
"28","134364331"
"28","134364341"
"28","134364361"
"28","134364389"
"28","134364397"
"28","134364401"
"28","134364403"
"28","134364407"
"28","134364437"
"28","134364479"
"28","134364499"
"28","134364539"
"28","134364611"
"28","134364613"
"28","134364641"
"28","134364647"
"28","134364673"
"28","134364677"
"28","134364683"
"28","134364697"
"28","134364829"
"28","134364833"
"28","134364877"
"28","134364899"
"28","134364931"
"28","134364947"
"28","134364959"
"28","134364961"
"28","134364977"
"28","134364983"
"28","134365003"
"28","134365009"
"28","134365013"
"28","134365031"
"28","134365037"
"28","134365039"
"28","134365043"
"28","134365051"
"28","134365061"
"28","134365073"
"28","134365081"
"28","134365087"
"28","134365109"
"28","134365117"
"28","134365139"
"28","134365141"
"28","134365177"
"28","134365181"
"28","134365183"
"28","134365193"
"28","134365219"
"28","134365237"
"28","134365247"
"28","134365261"
"28","134365267"
"28","134365271"
"28","134365277"
"28","134365289"
"28","134365291"
"28","134365303"
"28","134365307"
"28","134365327"
"28","134365337"
"28","134365391"
"28","134365393"
"28","134365403"
"28","134365447"
"28","134365459"
"28","134365477"
"28","134365507"
"28","134365513"
"28","134365541"
"28","134365559"
"28","134365573"
"28","134365589"
"28","134365631"
"28","134365633"
"28","134365643"
"28","134365789"
"28","134365799"
"28","134365801"
"28","134365831"
"28","134365837"
"28","134365843"
"28","134365919"
"28","134365921"
"28","134365937"
"28","134365969"
"28","134365993"
"28","134366003"
"28","134366027"
"28","134366033"
"28","134366041"
"28","134366087"
"28","134366093"
"28","134366107"
"28","134366117"
"28","134366131"
"28","134366137"
"28","134366179"
"28","134366189"
"28","134366191"
"28","134366231"
"28","134366261"
"28","134366269"
"28","134366291"
"28","134366327"
"28","134366333"
"28","134366383"
"28","134366447"
"28","134366497"
"28","134366503"
"28","134366509"
"28","134366513"
"28","134366527"
"28","134366563"
"28","134366579"
"28","134366581"
"28","134366587"
"28","134366611"
"28","134366629"
"28","134366671"
"28","134366677"
"28","134366681"
"28","134366747"
"28","134366753"
"28","134366761"
"28","134366801"
"28","134366809"
"28","134366821"
"28","134366833"
"28","134366849"
"28","134366857"
"28","134366863"
"28","134366923"
"28","134366933"
"28","134366951"
"28","134366971"
"28","134366977"
"28","134366983"
"28","134366987"
"28","134367001"
"28","134367007"
"28","134367029"
"28","134367043"
"28","134367047"
"28","134367049"
"28","134367073"
"28","134367083"
"28","134367097"
"28","134367109"
"28","134367151"
"28","134367169"
"28","134367187"
"28","134367193"
"28","134367203"
"28","134367223"
"28","134367251"
"28","134367263"
"28","134367293"
"28","134367301"
"28","134367319"
"28","134367329"
"28","134367391"
"28","134367413"
"28","134367427"
"28","134367433"
"28","134367479"
"28","134367503"
"28","134367511"
"28","134367533"
"28","134367539"
"28","134367557"
"28","134367559"
"28","134367581"
"28","134367589"
"28","134367613"
"28","134367631"
"28","134367641"
"28","134367697"
"28","134367719"
"28","134367731"
"28","134367743"
"28","134367767"
"28","134367781"
"28","134367797"
"28","134367809"
"28","134367823"
"28","134367833"
"28","134367841"
"28","134367851"
"28","134367859"
"28","134367869"
"28","134367887"
"28","134367901"
"28","134367907"
"28","134367913"
"28","134367917"
"28","134367967"
"28","134367973"
"28","134367977"
"28","134368009"
"28","134368027"
"28","134368037"
"28","134368063"
"28","134368099"
"28","134368147"
"28","134368151"
"28","134368181"
"28","134368207"
"28","134368211"
"28","134368217"
"28","134368219"
"28","134368261"
"28","134368301"
"28","134368307"
"28","134368327"
"28","134368363"
"28","134368379"
"28","134368393"
"28","134368417"
"28","134368447"
"28","134368453"
"28","134368469"
"28","134368499"
"28","134368501"
"28","134368517"
"28","134368523"
"28","134368529"
"28","134368579"
"28","134368613"
"28","134368643"
"28","134368649"
"28","134368693"
"28","134368721"
"28","134368733"
"28","134368739"
"28","134368747"
"28","134368757"
"28","134368763"
"28","134368771"
"28","134368777"
"28","134368807"
"28","134368811"
"28","134368847"
"28","134368853"
"28","134368859"
"28","134368879"
"28","134368889"
"28","134368903"
"28","134368933"
"28","134368957"
"28","134368963"
"28","134368981"
"28","134369021"
"28","134369029"
"28","134369041"
"28","134369047"
"28","134369051"
"28","134369057"
"28","134369063"
"28","134369101"
"28","134369111"
"28","134369113"
"28","134369149"
"28","134369233"
"28","134369251"
"28","134369297"
"28","134369303"
"28","134369351"
"28","134369353"
"28","134369401"
"28","134369437"
"28","134369449"
"28","134369471"
"28","134369483"
"28","134369489"
"28","134369497"
"28","134369527"
"28","134369561"
"28","134369579"
"28","134369597"
"28","134369603"
"28","134369617"
"28","134369629"
"28","134369633"
"28","134369647"
"28","134369687"
"28","134369689"
"28","134369707"
"28","134369723"
"28","134369743"
"28","134369759"
"28","134369761"
"28","134369801"
"28","134369813"
"28","134369821"
"28","134369827"
"28","134369831"
"28","134369849"
"28","134369861"
"28","134369869"
"28","134369897"
"28","134369923"
"28","134369927"
"28","134369941"
"28","134369947"
"28","134369951"
"28","134369953"
"28","134369959"
"28","134369971"
"28","134369981"
"28","134369993"
"28","134370013"
"28","134370017"
"28","134370031"
"28","134370059"
"28","134370083"
"28","134370107"
"28","134370113"
"28","134370121"
"28","134370139"
"28","134370143"
"28","134370167"
"28","134370179"
"28","134370217"
"28","134370233"
"28","134370241"
"28","134370259"
"28","134370263"
"28","134370287"
"28","134370289"
"28","134370307"
"28","134370343"
"28","134370361"
"28","134370391"
"28","134370403"
"28","134370409"
"28","134370419"
"28","134370449"
"28","134370463"
"28","134370473"
"28","134370479"
"28","134370503"
"28","134370539"
"28","134370541"
"28","134370557"
"28","134370563"
"28","134370581"
"28","134370619"
"28","134370629"
"28","134370631"
"28","134370667"
"28","134370701"
"28","134370713"
"28","134370727"
"28","134370749"
"28","134370751"
"28","134370763"
"28","134370773"
"28","134370779"
"28","134370787"
"28","134370827"
"28","134370851"
"28","134370857"
"28","134370871"
"28","134370889"
"28","134370913"
"28","134370923"
"28","134370937"
"28","134370959"
"28","134370967"
"28","134370989"
"28","134370997"
"28","134371049"
"28","134371051"
"28","134371067"
"28","134371091"
"28","134371099"
"28","134371141"
"28","134371151"
"28","134371157"
"28","134371163"
"28","134371199"
"28","134371229"
"28","134371241"
"28","134371243"
"28","134371283"
"28","134371291"
"28","134371339"
"28","134371343"
"28","134371357"
"28","134371387"
"28","134371403"
"28","134371421"
"28","134371423"
"28","134371441"
"28","134371459"
"28","134371463"
"28","134371469"
"28","134371499"
"28","134371537"
"28","134371561"
"28","134371609"
"28","134371613"
"28","134371619"
"28","134371661"
"28","134371663"
"28","134371669"
"28","134371691"
"28","134371693"
"28","134371709"
"28","134371711"
"28","134371759"
"28","134371789"
"28","134371813"
"28","134371841"
"28","134371847"
"28","134371849"
"28","134371997"
"28","134372027"
"28","134372057"
"28","134372059"
"28","134372083"
"28","134372101"
"28","134372113"
"28","134372149"
"28","134372153"
"28","134372159"
"28","134372171"
"28","134372213"
"28","134372219"
"28","134372221"
"28","134372239"
"28","134372243"
"28","134372261"
"28","134372281"
"28","134372297"
"28","134372299"
"28","134372309"
"28","134372339"
"28","134372363"
"28","134372411"
"28","134372489"
"28","134372527"
"28","134372531"
"28","134372591"
"28","134372593"
"28","134372597"
"28","134372603"
"28","134372629"
"28","134372639"
"28","134372653"
"28","134372687"
"28","134372699"
"28","134372701"
"28","134372713"
"28","134372803"
"28","134372809"
"28","134372851"
"28","134372897"
"28","134372939"
"28","134372951"
"28","134372963"
"28","134372971"
"28","134372983"
"28","134372993"
"28","134373059"
"28","134373067"
"28","134373077"
"28","134373089"
"28","134373097"
"28","134373103"
"28","134373137"
"28","134373143"
"28","134373163"
"28","134373181"
"28","134373193"
"28","134373203"
"28","134373229"
"28","134373241"
"28","134373247"
"28","134373259"
"28","134373289"
"28","134373293"
"28","134373311"
"28","134373319"
"28","134373367"
"28","134373413"
"28","134373419"
"28","134373427"
"28","134373433"
"28","134373461"
"28","134373467"
"28","134373469"
"28","134373479"
"28","134373487"
"28","134373511"
"28","134373539"
"28","134373553"
"28","134373563"
"28","134373571"
"28","134373587"
"28","134373599"
"28","134373601"
"28","134373607"
"28","134373619"
"28","134373641"
"28","134373653"
"28","134373683"
"28","134373691"
"28","134373721"
"28","134373727"
"28","134373731"
"28","134373749"
"28","134373761"
"28","134373773"
"28","134373787"
"28","134373803"
"28","134373881"
"28","134373887"
"28","134373901"
"28","134373913"
"28","134373931"
"28","134373937"
"28","134373991"
"28","134373997"
"28","134374007"
"28","134374013"
"28","134374021"
"28","134374043"
"28","134374067"
"28","134374111"
"28","134374151"
"28","134374157"
"28","134374159"
"28","134374169"
"28","134374193"
"28","134374199"
"28","134374231"
"28","134374241"
"28","134374267"
"28","134374271"
"28","134374283"
"28","134374297"
"28","134374301"
"28","134374321"
"28","134374333"
"28","134374337"
"28","134374351"
"28","134374381"
"28","134374397"
"28","134374433"
"28","134374453"
"28","134374459"
"28","134374469"
"28","134374483"
"28","134374489"
"28","134374523"
"28","134374543"
"28","134374547"
"28","134374549"
"28","134374567"
"28","134374571"
"28","134374577"
"28","134374601"
"28","134374619"
"28","134374633"
"28","134374637"
"28","134374649"
"28","134374651"
"28","134374657"
"28","134374673"
"28","134374697"
"28","134374819"
"28","134374837"
"28","134374843"
"28","134374847"
"28","134374883"
"28","134374931"
"28","134374979"
"28","134374991"
"28","134375027"
"28","134375057"
"28","134375063"
"28","134375069"
"28","134375071"
"28","134375119"
"28","134375159"
"28","134375161"
"28","134375207"
"28","134375221"
"28","134375237"
"28","134375243"
"28","134375249"
"28","134375251"
"28","134375279"
"28","134375281"
"28","134375291"
"28","134375323"
"28","134375333"
"28","134375341"
"28","134375363"
"28","134375377"
"28","134375383"
"28","134375399"
"28","134375411"
"28","134375413"
"28","134375431"
"28","134375441"
"28","134375447"
"28","134375471"
"28","134375489"
"28","134375503"
"28","134375513"
"28","134375519"
"28","134375537"
"28","134375539"
"28","134375569"
"28","134375639"
"28","134375641"
"28","134375651"
"28","134375653"
"28","134375663"
"28","134375677"
"28","134375687"
"28","134375707"
"28","134375713"
"28","134375743"
"28","134375767"
"28","134375783"
"28","134375789"
"28","134375831"
"28","134375833"
"28","134375869"
"28","134375873"
"28","134375909"
"28","134375977"
"28","134376013"
"28","134376017"
"28","134376023"
"28","134376089"
"28","134376101"
"28","134376127"
"28","134376131"
"28","134376139"
"28","134376173"
"28","134376199"
"28","134376223"
"28","134376241"
"28","134376251"
"28","134376269"
"28","134376293"
"28","134376329"
"28","134376349"
"28","134376367"
"28","134376397"
"28","134376409"
"28","134376427"
"28","134376433"
"28","134376439"
"28","134376461"
"28","134376469"
"28","134376479"
"28","134376481"
"28","134376491"
"28","134376523"
"28","134376527"
"28","134376533"
"28","134376577"
"28","134376589"
"28","134376601"
"28","134376611"
"28","134376623"
"28","134376631"
"28","134376643"
"28","134376647"
"28","134376703"
"28","134376727"
"28","134376731"
"28","134376761"
"28","134376773"
"28","134376779"
"28","134376811"
"28","134376817"
"28","134376871"
"28","134376877"
"28","134376881"
"28","134376887"
"28","134376919"
"28","134376929"
"28","134376937"
"28","134376941"
"28","134376997"
"28","134377003"
"28","134377073"
"28","134377079"
"28","134377093"
"28","134377121"
"28","134377123"
"28","134377141"
"28","134377147"
"28","134377153"
"28","134377171"
"28","134377189"
"28","134377211"
"28","134377241"
"28","134377261"
"28","134377267"
"28","134377297"
"28","134377319"
"28","134377357"
"28","134377361"
"28","134377393"
"28","134377421"
"28","134377457"
"28","134377471"
"28","134377501"
"28","134377531"
"28","134377549"
"28","134377553"
"28","134377567"
"28","134377613"
"28","134377667"
"28","134377669"
"28","134377681"
"28","134377687"
"28","134377697"
"28","134377699"
"28","134377721"
"28","134377759"
"28","134377781"
"28","134377819"
"28","134377829"
"28","134377897"
"28","134377927"
"28","134377931"
"28","134377933"
"28","134377939"
"28","134377961"
"28","134377993"
"28","134378003"
"28","134378017"
"28","134378039"
"28","134378113"
"28","134378129"
"28","134378171"
"28","134378219"
"28","134378227"
"28","134378261"
"28","134378263"
"28","134378287"
"28","134378329"
"28","134378333"
"28","134378369"
"28","134378371"
"28","134378381"
"28","134378417"
"28","134378429"
"28","134378437"
"28","134378441"
"28","134378471"
"28","134378477"
"28","134378501"
"28","134378509"
"28","134378513"
"28","134378527"
"28","134378533"
"28","134378539"
"28","134378551"
"28","134378567"
"28","134378597"
"28","134378603"
"28","134378677"
"28","134378711"
"28","134378723"
"28","134378731"
"28","134378737"
"28","134378753"
"28","134378767"
"28","134378801"
"28","134378807"
"28","134378843"
"28","134378851"
"28","134378879"
"28","134378891"
"28","134378917"
"28","134378927"
"28","134378939"
"28","134378957"
"28","134378971"
"28","134378983"
"28","134378987"
"28","134379013"
"28","134379029"
"28","134379031"
"28","134379043"
"28","134379107"
"28","134379109"
"28","134379143"
"28","134379149"
"28","134379173"
"28","134379197"
"28","134379199"
"28","134379211"
"28","134379239"
"28","134379253"
"28","134379269"
"28","134379277"
"28","134379281"
"28","134379293"
"28","134379299"
"28","134379331"
"28","134379337"
"28","134379347"
"28","134379353"
"28","134379391"
"28","134379397"
"28","134379467"
"28","134379473"
"28","134379493"
"28","134379503"
"28","134379517"
"28","134379527"
"28","134379529"
"28","134379541"
"28","134379551"
"28","134379559"
"28","134379569"
"28","134379607"
"28","134379617"
"28","134379631"
"28","134379643"
"28","134379667"
"28","134379677"
"28","134379683"
"28","134379691"
"28","134379697"
"28","134379701"
"28","134379703"
"28","134379709"
"28","134379737"
"28","134379743"
"28","134379797"
"28","134379827"
"28","134379829"
"28","134379841"
"28","134379899"
"28","134379907"
"28","134379937"
"28","134379941"
"28","134379953"
"28","134379979"
"28","134379983"
"28","134379991"
"28","134380013"
"28","134380033"
"28","134380039"
"28","134380073"
"28","134380093"
"28","134380109"
"28","134380139"
"28","134380159"
"28","134380199"
"28","134380231"
"28","134380243"
"28","134380271"
"28","134380273"
"28","134380277"
"28","134380321"
"28","134380349"
"28","134380357"
"28","134380361"
"28","134380429"
"28","134380453"
"28","134380471"
"28","134380507"
"28","134380523"
"28","134380531"
"28","134380549"
"28","134380573"
"28","134380607"
"28","134380619"
"28","134380637"
"28","134380667"
"28","134380669"
"28","134380679"
"28","134380703"
"28","134380721"
"28","134380723"
"28","134380747"
"28","134380769"
"28","134380823"
"28","134380837"
"28","134380847"
"28","134380871"
"28","134380879"
"28","134380889"
"28","134380921"
"28","134380951"
"28","134380963"
"28","134380969"
"28","134380991"
"28","134380993"
"28","134381017"
"28","134381021"
"28","134381153"
"28","134381171"
"28","134381179"
"28","134381183"
"28","134381197"
"28","134381201"
"28","134381237"
"28","134381251"
"28","134381257"
"28","134381279"
"28","134381329"
"28","134381333"
"28","134381339"
"28","134381369"
"28","134381381"
"28","134381411"
"28","134381417"
"28","134381437"
"28","134381441"
"28","134381453"
"28","134381473"
"28","134381531"
"28","134381537"
"28","134381543"
"28","134381557"
"28","134381561"
"28","134381567"
"28","134381581"
"28","134381593"
"28","134381603"
"28","134381609"
"28","134381671"
"28","134381693"
"28","134381707"
"28","134381713"
"28","134381717"
"28","134381761"
"28","134381803"
"28","134381809"
"28","134381827"
"28","134381839"
"28","134381843"
"28","134381861"
"28","134381867"
"28","134381873"
"28","134381879"
"28","134381903"
"28","134381941"
"28","134381953"
"28","134381971"
"28","134381987"
"28","134382043"
"28","134382089"
"28","134382091"
"28","134382097"
"28","134382103"
"28","134382107"
"28","134382119"
"28","134382121"
"28","134382139"
"28","134382163"
"28","134382173"
"28","134382203"
"28","134382211"
"28","134382223"
"28","134382247"
"28","134382251"
"28","134382271"
"28","134382277"
"28","134382337"
"28","134382361"
"28","134382373"
"28","134382389"
"28","134382403"
"28","134382407"
"28","134382431"
"28","134382463"
"28","134382487"
"28","134382529"
"28","134382553"
"28","134382571"
"28","134382581"
"28","134382587"
"28","134382593"
"28","134382659"
"28","134382673"
"28","134382679"
"28","134382683"
"28","134382701"
"28","134382751"
"28","134382757"
"28","134382793"
"28","134382821"
"28","134382851"
"28","134382881"
"28","134382901"
"28","134382947"
"28","134382961"
"28","134382973"
"28","134382979"
"28","134383019"
"28","134383031"
"28","134383057"
"28","134383087"
"28","134383091"
"28","134383097"
"28","134383111"
"28","134383159"
"28","134383177"
"28","134383211"
"28","134383229"
"28","134383237"
"28","134383241"
"28","134383243"
"28","134383253"
"28","134383259"
"28","134383261"
"28","134383313"
"28","134383343"
"28","134383367"
"28","134383369"
"28","134383373"
"28","134383423"
"28","134383451"
"28","134383463"
"28","134383489"
"28","134383499"
"28","134383517"
"28","134383537"
"28","134383541"
"28","134383553"
"28","134383559"
"28","134383573"
"28","134383649"
"28","134383721"
"28","134383757"
"28","134383787"
"28","134383813"
"28","134383817"
"28","134383829"
"28","134383849"
"28","134383867"
"28","134383891"
"28","134383913"
"28","134383919"
"28","134383933"
"28","134383957"
"28","134383973"
"28","134383981"
"28","134384011"
"28","134384027"
"28","134384053"
"28","134384059"
"28","134384087"
"28","134384119"
"28","134384137"
"28","134384171"
"28","134384177"
"28","134384191"
"28","134384197"
"28","134384219"
"28","134384249"
"28","134384311"
"28","134384339"
"28","134384351"
"28","134384363"
"28","134384389"
"28","134384431"
"28","134384443"
"28","134384447"
"28","134384449"
"28","134384461"
"28","134384527"
"28","134384539"
"28","134384557"
"28","134384573"
"28","134384603"
"28","134384623"
"28","134384639"
"28","134384693"
"28","134384707"
"28","134384729"
"28","134384741"
"28","134384759"
"28","134384771"
"28","134384773"
"28","134384801"
"28","134384819"
"28","134384827"
"28","134384849"
"28","134384857"
"28","134384863"
"28","134384879"
"28","134384903"
"28","134384917"
"28","134384953"
"28","134384959"
"28","134384977"
"28","134384981"
"28","134385023"
"28","134385029"
"28","134385089"
"28","134385103"
"28","134385127"
"28","134385143"
"28","134385161"
"28","134385169"
"28","134385193"
"28","134385211"
"28","134385239"
"28","134385253"
"28","134385353"
"28","134385359"
"28","134385371"
"28","134385409"
"28","134385437"
"28","134385457"
"28","134385479"
"28","134385487"
"28","134385509"
"28","134385521"
"28","134385529"
"28","134385533"
"28","134385553"
"28","134385569"
"28","134385571"
"28","134385599"
"28","134385631"
"28","134385653"
"28","134385661"
"28","134385677"
"28","134385679"
"28","134385701"
"28","134385703"
"28","134385709"
"28","134385743"
"28","134385761"
"28","134385787"
"28","134385857"
"28","134385859"
"28","134385863"
"28","134385869"
"28","134385907"
"28","134385949"
"28","134385959"
"28","134385967"
"28","134385973"
"28","134385983"
"28","134386001"
"28","134386009"
"28","134386027"
"28","134386039"
"28","134386067"
"28","134386081"
"28","134386097"
"28","134386099"
"28","134386103"
"28","134386117"
"28","134386123"
"28","134386141"
"28","134386157"
"28","134386159"
"28","134386163"
"28","134386169"
"28","134386181"
"28","134386201"
"28","134386243"
"28","134386279"
"28","134386303"
"28","134386321"
"28","134386349"
"28","134386361"
"28","134386363"
"28","134386367"
"28","134386387"
"28","134386391"
"28","134386409"
"28","134386433"
"28","134386453"
"28","134386591"
"28","134386597"
"28","134386619"
"28","134386633"
"28","134386669"
"28","134386687"
"28","134386691"
"28","134386781"
"28","134386787"
"28","134386789"
"28","134386799"
"28","134386801"
"28","134386871"
"28","134386933"
"28","134386939"
"28","134386969"
"28","134387009"
"28","134387021"
"28","134387069"
"28","134387107"
"28","134387117"
"28","134387129"
"28","134387161"
"28","134387173"
"28","134387203"
"28","134387207"
"28","134387213"
"28","134387257"
"28","134387269"
"28","134387291"
"28","134387303"
"28","134387311"
"28","134387317"
"28","134387353"
"28","134387401"
"28","134387417"
"28","134387467"
"28","134387471"
"28","134387497"
"28","134387509"
"28","134387521"
"28","134387527"
"28","134387543"
"28","134387557"
"28","134387609"
"28","134387621"
"28","134387633"
"28","134387639"
"28","134387641"
"28","134387647"
"28","134387657"
"28","134387677"
"28","134387681"
"28","134387683"
"28","134387699"
"28","134387713"
"28","134387731"
"28","134387767"
"28","134387789"
"28","134387801"
"28","134387809"
"28","134387833"
"28","134387843"
"28","134387861"
"28","134387879"
"28","134387881"
"28","134387887"
"28","134387909"
"28","134387917"
"28","134387921"
"28","134387933"
"28","134387983"
"28","134387989"
"28","134387999"
"28","134388013"
"28","134388031"
"28","134388047"
"28","134388049"
"28","134388071"
"28","134388091"
"28","134388097"
"28","134388113"
"28","134388143"
"28","134388151"
"28","134388157"
"28","134388169"
"28","134388203"
"28","134388209"
"28","134388223"
"28","134388227"
"28","134388229"
"28","134388239"
"28","134388251"
"28","134388263"
"28","134388299"
"28","134388341"
"28","134388343"
"28","134388413"
"28","134388431"
"28","134388467"
"28","134388491"
"28","134388509"
"28","134388521"
"28","134388593"
"28","134388599"
"28","134388637"
"28","134388659"
"28","134388671"
"28","134388677"
"28","134388679"
"28","134388707"
"28","134388713"
"28","134388731"
"28","134388739"
"28","134388781"
"28","134388797"
"28","134388799"
"28","134388809"
"28","134388827"
"28","134388829"
"28","134388833"
"28","134388853"
"28","134388887"
"28","134388901"
"28","134388959"
"28","134389001"
"28","134389007"
"28","134389019"
"28","134389037"
"28","134389049"
"28","134389051"
"28","134389067"
"28","134389091"
"28","134389117"
"28","134389133"
"28","134389139"
"28","134389153"
"28","134389159"
"28","134389163"
"28","134389169"
"28","134389187"
"28","134389237"
"28","134389243"
"28","134389249"
"28","134389259"
"28","134389273"
"28","134389279"
"28","134389357"
"28","134389361"
"28","134389373"
"28","134389379"
"28","134389399"
"28","134389421"
"28","134389447"
"28","134389457"
"28","134389459"
"28","134389469"
"28","134389477"
"28","134389481"
"28","134389517"
"28","134389537"
"28","134389561"
"28","134389583"
"28","134389613"
"28","134389627"
"28","134389639"
"28","134389643"
"28","134389693"
"28","134389727"
"28","134389747"
"28","134389757"
"28","134389769"
"28","134389807"
"28","134389813"
"28","134389817"
"28","134389837"
"28","134389859"
"28","134389877"
"28","134389891"
"28","134389901"
"28","134389903"
"28","134389961"
"28","134389987"
"28","134390029"
"28","134390041"
"28","134390057"
"28","134390063"
"28","134390071"
"28","134390099"
"28","134390101"
"28","134390111"
"28","134390131"
"28","134390143"
"28","134390159"
"28","134390161"
"28","134390167"
"28","134390209"
"28","134390227"
"28","134390233"
"28","134390237"
"28","134390261"
"28","134390293"
"28","134390309"
"28","134390323"
"28","134390329"
"28","134390341"
"28","134390369"
"28","134390371"
"28","134390413"
"28","134390441"
"28","134390461"
"28","134390467"
"28","134390483"
"28","134390507"
"28","134390513"
"28","134390519"
"28","134390527"
"28","134390539"
"28","134390567"
"28","134390617"
"28","134390647"
"28","134390653"
"28","134390657"
"28","134390681"
"28","134390689"
"28","134390713"
"28","134390741"
"28","134390749"
"28","134390777"
"28","134390791"
"28","134390803"
"28","134390821"
"28","134390827"
"28","134390833"
"28","134390887"
"28","134390891"
"28","134390897"
"28","134390911"
"28","134390923"
"28","134390939"
"28","134390941"
"28","134390947"
"28","134390951"
"28","134390957"
"28","134390969"
"28","134391007"
"28","134391031"
"28","134391073"
"28","134391077"
"28","134391083"
"28","134391091"
"28","134391121"
"28","134391149"
"28","134391217"
"28","134391221"
"28","134391227"
"28","134391241"
"28","134391263"
"28","134391281"
"28","134391287"
"28","134391311"
"28","134391319"
"28","134391329"
"28","134391343"
"28","134391353"
"28","134391421"
"28","134391431"
"28","134391449"
"28","134391451"
"28","134391457"
"28","134391487"
"28","134391493"
"28","134391547"
"28","134391559"
"28","134391577"
"28","134391629"
"28","134391643"
"28","134391667"
"28","134391683"
"28","134391701"
"28","134391703"
"28","134391739"
"28","134391743"
"28","134391757"
"28","134391773"
"28","134391791"
"28","134391797"
"28","134391799"
"28","134391811"
"28","134391823"
"28","134391841"
"28","134391937"
"28","134391949"
"28","134391977"
"28","134391979"
"28","134391991"
"28","134392007"
"28","134392039"
"28","134392057"
"28","134392079"
"28","134392087"
"28","134392117"
"28","134392163"
"28","134392207"
"28","134392213"
"28","134392229"
"28","134392231"
"28","134392241"
"28","134392331"
"28","134392337"
"28","134392393"
"28","134392397"
"28","134392457"
"28","134392469"
"28","134392477"
"28","134392513"
"28","134392523"
"28","134392541"
"28","134392549"
"28","134392561"
"28","134392589"
"28","134392591"
"28","134392607"
"28","134392637"
"28","134392651"
"28","134392691"
"28","134392697"
"28","134392717"
"28","134392729"
"28","134392751"
"28","134392771"
"28","134392777"
"28","134392799"
"28","134392813"
"28","134392823"
"28","134392849"
"28","134392861"
"28","134392879"
"28","134392897"
"28","134392903"
"28","134392913"
"28","134392919"
"28","134392961"
"28","134392969"
"28","134392981"
"28","134392997"
"28","134393003"
"28","134393009"
"28","134393033"
"28","134393057"
"28","134393059"
"28","134393081"
"28","134393087"
"28","134393093"
"28","134393111"
"28","134393159"
"28","134393179"
"28","134393183"
"28","134393191"
"28","134393291"
"28","134393297"
"28","134393321"
"28","134393341"
"28","134393377"
"28","134393387"
"28","134393407"
"28","134393423"
"28","134393429"
"28","134393443"
"28","134393461"
"28","134393477"
"28","134393527"
"28","134393549"
"28","134393561"
"28","134393599"
"28","134393647"
"28","134393659"
"28","134393671"
"28","134393689"
"28","134393713"
"28","134393723"
"28","134393729"
"28","134393747"
"28","134393851"
"28","134393863"
"28","134393867"
"28","134393869"
"28","134393873"
"28","134393887"
"28","134393911"
"28","134393921"
"28","134393923"
"28","134393927"
"28","134393999"
"28","134394017"
"28","134394019"
"28","134394031"
"28","134394059"
"28","134394097"
"28","134394109"
"28","134394133"
"28","134394157"
"28","134394223"
"28","134394251"
"28","134394259"
"28","134394289"
"28","134394311"
"28","134394329"
"28","134394349"
"28","134394371"
"28","134394383"
"28","134394427"
"28","134394431"
"28","134394437"
"28","134394487"
"28","134394509"
"28","134394521"
"28","134394541"
"28","134394569"
"28","134394587"
"28","134394643"
"28","134394649"
"28","134394653"
"28","134394683"
"28","134394691"
"28","134394739"
"28","134394763"
"28","134394839"
"28","134394857"
"28","134394859"
"28","134394863"
"28","134394893"
"28","134394899"
"28","134394901"
"28","134394913"
"28","134394947"
"28","134394959"
"28","134394991"
"28","134395039"
"28","134395057"
"28","134395091"
"28","134395109"
"28","134395153"
"28","134395159"
"28","134395201"
"28","134395213"
"28","134395243"
"28","134395267"
"28","134395273"
"28","134395277"
"28","134395301"
"28","134395351"
"28","134395361"
"28","134395397"
"28","134395453"
"28","134395517"
"28","134395519"
"28","134395543"
"28","134395553"
"28","134395559"
"28","134395561"
"28","134395603"
"28","134395609"
"28","134395621"
"28","134395631"
"28","134395649"
"28","134395661"
"28","134395673"
"28","134395717"
"28","134395733"
"28","134395747"
"28","134395763"
"28","134395771"
"28","134395783"
"28","134395787"
"28","134395799"
"28","134395867"
"28","134395879"
"28","134395901"
"28","134395967"
"28","134395981"
"28","134396039"
"28","134396051"
"28","134396071"
"28","134396083"
"28","134396111"
"28","134396117"
"28","134396149"
"28","134396161"
"28","134396167"
"28","134396183"
"28","134396189"
"28","134396209"
"28","134396231"
"28","134396233"
"28","134396279"
"28","134396281"
"28","134396293"
"28","134396299"
"28","134396303"
"28","134396309"
"28","134396333"
"28","134396341"
"28","134396347"
"28","134396369"
"28","134396389"
"28","134396461"
"28","134396467"
"28","134396489"
"28","134396491"
"28","134396531"
"28","134396533"
"28","134396551"
"28","134396569"
"28","134396579"
"28","134396593"
"28","134396599"
"28","134396621"
"28","134396627"
"28","134396653"
"28","134396657"
"28","134396741"
"28","134396753"
"28","134396767"
"28","134396789"
"28","134396803"
"28","134396809"
"28","134396813"
"28","134396819"
"28","134396827"
"28","134396833"
"28","134396851"
"28","134396881"
"28","134396909"
